mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.015625,3.820653080751444e-06,0.0,0.0,2,100,"{'max_depth': 2, 'min_samples_leaf': 100}",-1041.3771542648915,-1066.4323315552801,-1047.0008220619675,-1029.4600261505318,-1053.1296069028913,-1047.4799881871124,12.274385725046395,127,-1048.331781427351,-1042.8768204630987,-1045.3557027466009,-1051.7255420929478,-1045.9209116380664,-1046.842151673613,2.994947879869028
0.014499425888061523,0.004325315481447801,0.0006013393402099609,0.0008013493299502948,3,1,"{'max_depth': 3, 'min_samples_leaf': 1}",-777.1518891597317,-792.2375585795946,-785.3975824702298,-767.8217401069561,-778.036538469142,-780.1290617571309,8.235112414415592,120,-780.4412809209605,-776.8289629367505,-776.8382920423245,-781.7164686063654,-779.6297788805746,-779.0909566773951,1.9594964383421707
0.013560724258422852,0.004135733599465444,0.0031271457672119142,0.0062542915344238285,3,5,"{'max_depth': 3, 'min_samples_leaf': 5}",-777.1518891597317,-792.2375585795946,-785.3975824702298,-767.8217401069561,-778.036538469142,-780.1290617571309,8.235112414415592,120,-780.4412809209605,-776.8289629367505,-776.8382920423245,-781.7164686063654,-779.6297788805746,-779.0909566773951,1.9594964383421707
0.012498617172241211,0.0062493099530148335,0.003125286102294922,0.006250572204589844,3,10,"{'max_depth': 3, 'min_samples_leaf': 10}",-777.1518891597317,-792.2375585795946,-785.3975824702298,-767.8217401069561,-778.036538469142,-780.1290617571309,8.235112414415592,120,-780.4412809209605,-776.8289629367505,-776.8382920423245,-781.7164686063654,-779.6297788805746,-779.0909566773951,1.9594964383421707
0.01251840591430664,0.006259285098548825,0.003125619888305664,0.006251239776611328,3,20,"{'max_depth': 3, 'min_samples_leaf': 20}",-777.1518891597317,-792.2375585795946,-785.3975824702298,-767.8217401069561,-778.036538469142,-780.1290617571309,8.235112414415592,120,-780.4412809209605,-776.8289629367505,-776.8382920423245,-781.7164686063654,-779.6297788805746,-779.0909566773951,1.9594964383421707
0.012494277954101563,0.006247144463813065,0.0031284332275390626,0.006256866455078125,3,35,"{'max_depth': 3, 'min_samples_leaf': 35}",-777.1518891597317,-792.2375585795946,-785.3975824702298,-767.8217401069561,-778.036538469142,-780.1290617571309,8.235112414415592,120,-780.4412809209605,-776.8289629367505,-776.8382920423245,-781.7164686063654,-779.6297788805746,-779.0909566773951,1.9594964383421707
0.013814496994018554,0.00736077184453211,0.0033205509185791015,0.0061500559076749246,3,50,"{'max_depth': 3, 'min_samples_leaf': 50}",-777.1518891597317,-792.2375585795946,-785.3975824702298,-767.8217401069561,-778.036538469142,-780.1290617571309,8.235112414415592,120,-780.4412809209605,-776.8289629367505,-776.8382920423245,-781.7164686063654,-779.6297788805746,-779.0909566773951,1.9594964383421707
0.015520620346069335,0.00021952199022314654,0.00031213760375976564,0.0006242752075195313,3,100,"{'max_depth': 3, 'min_samples_leaf': 100}",-777.1518891597317,-792.2375585795946,-785.3975824702298,-767.8217401069561,-778.036538469142,-780.1290617571309,8.235112414415592,120,-780.4412809209605,-776.8289629367505,-776.8382920423245,-781.7164686063654,-779.6297788805746,-779.0909566773951,1.9594964383421707
0.01562609672546387,6.8647991938850095e-06,0.0031235218048095703,0.006247043609619141,4,1,"{'max_depth': 4, 'min_samples_leaf': 1}",-676.3007178003377,-695.5031364123784,-693.2098998659252,-673.9358685647396,-677.0420554048413,-683.1983356096446,9.196844619910285,113,-682.6678117758313,-674.7684893477619,-676.237001930443,-683.0398760295716,-681.4655337089617,-679.6357425585139,3.4459046927073196
0.021877622604370116,0.007650957315744626,0.003122234344482422,0.006244468688964844,4,5,"{'max_depth': 4, 'min_samples_leaf': 5}",-676.3007178003377,-695.5031364123784,-693.2098998659252,-673.9358685647396,-677.0420554048413,-683.1983356096446,9.196844619910285,113,-682.6678117758313,-674.7684893477619,-676.237001930443,-683.0398760295716,-681.4655337089617,-679.6357425585139,3.4459046927073196
0.018838787078857423,0.006417203494067873,0.0,0.0,4,10,"{'max_depth': 4, 'min_samples_leaf': 10}",-676.3007178003377,-695.5031364123784,-693.2098998659252,-673.9358685647396,-677.0420554048413,-683.1983356096446,9.196844619910285,113,-682.6678117758313,-674.7684893477619,-676.237001930443,-683.0398760295716,-681.4655337089617,-679.6357425585139,3.4459046927073196
0.021332979202270508,0.00822818977064321,0.004328155517578125,0.005805562210054948,4,20,"{'max_depth': 4, 'min_samples_leaf': 20}",-676.3007178003377,-695.5031364123784,-693.2098998659252,-673.9358685647396,-677.0420554048413,-683.1983356096446,9.196844619910285,113,-682.6678117758313,-674.7684893477619,-676.237001930443,-683.0398760295716,-681.4655337089617,-679.6357425585139,3.4459046927073196
0.022779417037963868,0.0020157564506551166,0.0023981571197509766,0.0008415212738216854,4,35,"{'max_depth': 4, 'min_samples_leaf': 35}",-676.3007178003377,-695.5031364123784,-693.2098998659252,-673.9358685647396,-677.0420554048413,-683.1983356096446,9.196844619910285,113,-682.6678117758313,-674.7684893477619,-676.237001930443,-683.0398760295716,-681.4655337089617,-679.6357425585139,3.4459046927073196
0.022049617767333985,0.001464240457806777,0.0025814533233642577,0.00047736695421684303,4,50,"{'max_depth': 4, 'min_samples_leaf': 50}",-676.3007178003377,-695.5031364123784,-693.2098998659252,-673.9358685647396,-677.0420554048413,-683.1983356096446,9.196844619910285,113,-682.6678117758313,-674.7684893477619,-676.237001930443,-683.0398760295716,-681.4655337089617,-679.6357425585139,3.4459046927073196
0.01939840316772461,0.0008001569822686743,0.0020028114318847655,0.0010964545516565884,4,100,"{'max_depth': 4, 'min_samples_leaf': 100}",-682.3465150176709,-707.3641727229954,-696.3845361821611,-680.1326941915597,-687.8759728228247,-690.8207781874423,9.99359254914699,119,-690.9213769174403,-681.2191411237362,-684.9106804889519,-690.8764154611838,-687.7253686464384,-687.1305965275502,3.704814746544211
0.01945657730102539,0.007058500091623315,0.00020012855529785156,0.0004002571105957031,5,1,"{'max_depth': 5, 'min_samples_leaf': 1}",-588.419193530946,-594.820688062061,-598.2975801015768,-572.4622524569241,-588.5587401858496,-588.5116908674715,8.867494757744078,108,-587.8520863395552,-583.0446086806751,-582.9005682794366,-589.2284429659782,-585.9738010112039,-585.7999014553698,2.529599647521908
0.02500262260437012,0.007676885555941142,0.003122758865356445,0.00624551773071289,5,5,"{'max_depth': 5, 'min_samples_leaf': 5}",-588.419193530946,-594.820688062061,-598.2975801015768,-572.4622524569241,-588.5587401858496,-588.5116908674715,8.867494757744078,108,-587.8520863395552,-583.0446086806751,-582.9005682794366,-589.2284429659782,-585.9738010112039,-585.7999014553698,2.529599647521908
0.025002145767211915,0.007648037197044287,0.0,0.0,5,10,"{'max_depth': 5, 'min_samples_leaf': 10}",-588.5957659002755,-594.820688062061,-597.3210788855275,-572.4622524569241,-588.2048844730355,-588.2809339555648,8.658269932969333,107,-587.6110515101077,-583.0446086806751,-582.9396328839899,-589.2284429659782,-585.9267580857357,-585.7500988252973,2.4824031534103095
0.02187771797180176,0.007645624014906979,0.0,0.0,5,20,"{'max_depth': 5, 'min_samples_leaf': 20}",-588.6065590055302,-595.2942342192266,-597.4165317567915,-572.4622524569241,-587.5056847950053,-588.2570524466956,8.758771642545288,106,-587.5267405142845,-582.9782451047529,-582.8148439826775,-589.2284429659782,-585.8146163101587,-585.6725777755703,2.5111090231757696
0.027379941940307618,0.007549892585363744,0.0005696296691894531,0.000788302733641553,5,35,"{'max_depth': 5, 'min_samples_leaf': 35}",-588.4921078323991,-594.893410034602,-598.8268816922226,-572.0933322657306,-588.521300763947,-588.5654065177803,9.12883398298426,110,-588.3402627244851,-583.8100004765583,-583.2368014763616,-590.0361797594239,-586.4044369225069,-586.3655362718671,2.5959362880372847
0.02187938690185547,0.007646791163129896,0.003122568130493164,0.006245136260986328,5,50,"{'max_depth': 5, 'min_samples_leaf': 50}",-590.0396047673804,-596.0381052661063,-600.3091849578439,-572.015650079534,-589.3316651259914,-589.5468420393712,9.64983244534732,111,-589.2926319487153,-584.853226461485,-584.0647599285563,-591.0885243074865,-587.536538674047,-587.367136264058,2.638575059939405
0.018754053115844726,0.0062452330009830125,0.0031226158142089845,0.00624523162841797,5,100,"{'max_depth': 5, 'min_samples_leaf': 100}",-591.1874219580749,-608.4942960634588,-606.2518224395029,-575.7822673788893,-598.437461053645,-596.0306537787142,11.824224586145947,112,-595.4202746010684,-591.5386249721552,-591.0481335297014,-598.5339339908032,-593.1676276066577,-593.9417189400772,2.7575888182628625
0.028125,0.0062479743179776085,0.0,0.0,6,1,"{'max_depth': 6, 'min_samples_leaf': 1}",-511.94506727211615,-520.925348044671,-521.3129069278812,-495.0537943227206,-511.3066022789153,-512.1087437692609,9.5288052975174,100,-502.9487584203844,-501.9782566669845,-502.13256227712725,-506.5469777025633,-505.98796967353655,-503.91890494811923,1.953771502257689
0.026845741271972656,0.0062394649185056284,0.0008019447326660156,0.0009821779878465711,6,5,"{'max_depth': 6, 'min_samples_leaf': 5}",-512.1691705096014,-520.925348044671,-521.1611340425975,-495.0537943227206,-510.8112758980733,-512.0241445635327,9.510003894570039,99,-503.2998681251918,-501.9782566669845,-502.435611540399,-506.5469777025633,-506.28480454212286,-504.1091037154523,1.932503614934793
0.03124856948852539,3.012010898085357e-06,0.0,0.0,6,10,"{'max_depth': 6, 'min_samples_leaf': 10}",-512.7655362314083,-521.7105561117625,-520.9280787125548,-495.0537943227206,-510.85487421716823,-512.262567919123,9.620104215373766,101,-503.3421678764668,-502.5393284173607,-502.6563615091937,-506.7939128522677,-506.3550284027318,-504.3373598116042,1.8522806785350119
0.031249284744262695,1.6655205914090138e-06,0.0,0.0,6,20,"{'max_depth': 6, 'min_samples_leaf': 20}",-512.7841596469578,-522.4510771538577,-520.7492053263843,-495.0537943227206,-510.4188683902208,-512.2914209680282,9.753335296113855,102,-503.26866662603305,-502.74762994364795,-502.71427950335527,-507.09733385916184,-506.5079749573096,-504.46717697790154,1.926058162964654
0.018758058547973633,0.00620467225771931,0.0031225204467773436,0.006245040893554686,6,35,"{'max_depth': 6, 'min_samples_leaf': 35}",-513.3024160106464,-522.4957190443128,-523.4666413798404,-495.2350587095638,-512.6904230996372,-513.4380516488002,10.144360483155234,104,-504.9345682808665,-504.2680666289248,-503.16496230948866,-508.4761232802892,-507.73063370609816,-505.7148708411334,2.0441116894285867
0.027767229080200195,0.00467048789271376,0.00020022392272949218,0.0004004478454589843,6,50,"{'max_depth': 6, 'min_samples_leaf': 50}",-513.8978319974061,-520.3612277967952,-523.0888073975418,-495.2453354017355,-513.8468366608754,-513.2880078508708,9.71913901940728,103,-505.94828946090445,-503.14720716345863,-504.5664080009966,-510.0597413019826,-509.08395293121737,-506.56111977171196,2.631131889420953
0.021860837936401367,0.007628906562220522,0.009372329711914063,0.007652475596430682,6,100,"{'max_depth': 6, 'min_samples_leaf': 100}",-517.8703017006595,-532.7025961334948,-525.3643833156887,-496.1173761501496,-521.0876423033257,-518.6284599206637,12.303050422735224,105,-512.0789805207542,-509.6907921744224,-511.5064870433322,-516.5454770189308,-513.2998130067105,-512.62430995283,2.279662007350869
0.03125057220458984,5.571360132619151e-05,0.0,0.0,7,1,"{'max_depth': 7, 'min_samples_leaf': 1}",-446.78980659623215,-454.25785705081387,-452.0315537936798,-432.02185923684897,-446.20332985408174,-446.26088130633127,7.749646516341774,93,-434.85601161331573,-431.0756939684842,-429.72935362449266,-437.4889105274953,-434.87202958149794,-433.6043998630572,2.816848488323582
0.02717618942260742,0.00913602533079007,0.0035246849060058595,0.006099250975468975,7,5,"{'max_depth': 7, 'min_samples_leaf': 5}",-447.72376867823925,-453.5364592889947,-452.1573135282022,-431.3312200093492,-445.8627655356544,-446.122305408088,7.909478536584061,92,-435.3507030385797,-431.23886357404183,-430.3241699358975,-437.9109126811,-435.31955278172876,-434.02884040226957,2.828154819675999
0.028127622604370118,0.006248331522085874,0.0031233787536621093,0.006246757507324219,7,10,"{'max_depth': 7, 'min_samples_leaf': 10}",-448.27611729328174,-453.7942606573224,-451.42322123367785,-430.7585981473241,-445.45100948401614,-445.9406413631244,8.098476911852106,91,-435.8817890349985,-432.1521675649989,-431.0434947241393,-438.16346244722274,-435.28020047872565,-434.50422285001696,2.5845180413006204
0.031248760223388673,1.5033610125002334e-06,0.0,0.0,7,20,"{'max_depth': 7, 'min_samples_leaf': 20}",-448.77916510603694,-455.4818996878055,-451.136066236172,-430.5499137591979,-445.62314900419545,-446.31403875868153,8.513089175734672,94,-436.504172138108,-433.6331947492347,-431.46756826448245,-439.31446682383506,-436.1621906323279,-435.41631852159765,2.67235738116703
0.027582693099975585,0.006186282602747214,0.0033400535583496095,0.006153306994382397,7,35,"{'max_depth': 7, 'min_samples_leaf': 35}",-449.0813189893355,-458.0076243962263,-455.2662324025298,-431.17263804809386,-449.33221326912366,-448.5720054210618,9.35327623441628,95,-439.77093134382045,-436.9512292692154,-434.1489576473216,-442.5444503151719,-439.13791572581226,-438.5106968602683,2.818136601482485
0.02812933921813965,0.006252293736922545,0.003125905990600586,0.006251811981201172,7,50,"{'max_depth': 7, 'min_samples_leaf': 50}",-451.29544859171943,-464.37034176487515,-456.8001829929393,-432.4137677802398,-453.23997980581214,-451.6239441871172,10.592586628823076,96,-442.0368530331618,-444.45430289822565,-436.8872952635491,-447.6695044706749,-442.26725236663,-442.6630416064483,3.526508031905891
0.03124837875366211,5.7545375219519005e-06,0.0,0.0,7,100,"{'max_depth': 7, 'min_samples_leaf': 100}",-473.5640859268473,-484.13705602193767,-480.2085765064807,-457.36047184106303,-483.23433565116164,-475.70090518949803,9.891186056888863,98,-460.20070448952237,-460.1074168893237,-468.7498648375517,-478.42732265147595,-470.0389386250506,-467.5048494985849,6.860679765048563
0.03412914276123047,0.00571463230405822,0.00039548873901367186,0.0007909774780273437,8,1,"{'max_depth': 8, 'min_samples_leaf': 1}",-392.15575991984775,-403.3589695223807,-397.9631197915902,-385.2106995397881,-396.78753574538825,-395.095216903799,6.094628918259871,75,-377.54479529846174,-373.36893884647156,-378.05695294619704,-379.6435856831262,-377.58752604897643,-377.24035976464666,2.0805491865521852
0.031248760223388673,9.282293928359432e-06,0.0031216621398925783,0.006243324279785157,8,5,"{'max_depth': 8, 'min_samples_leaf': 5}",-393.76303446615026,-402.1142974843489,-397.65645476044824,-384.3143086131855,-396.31374552640636,-394.8323681701078,5.915564045676164,73,-378.9804736601678,-374.41633964240333,-379.2632084330525,-380.8009292604339,-378.5177173172418,-378.39573366265984,2.132128325685096
0.03527250289916992,0.006042389003902499,0.0031269550323486327,0.0062539100646972655,8,10,"{'max_depth': 8, 'min_samples_leaf': 10}",-394.5073551079679,-403.50459388863453,-396.2180115987245,-385.45447967439407,-395.5768129589187,-395.05225064572795,5.7530928948020685,74,-379.45681399966105,-376.48770191050056,-380.5158478866575,-382.0691844501059,-379.58110870438236,-379.6221313902615,1.8243058251077555
0.029577302932739257,0.0033107655857776926,0.0035239219665527343,0.006097843963368953,8,20,"{'max_depth': 8, 'min_samples_leaf': 20}",-396.27819459732,-406.83486171617153,-398.0813567489982,-386.1698438802274,-396.56977600156057,-396.7868065888555,6.5675712032510525,76,-382.2883111392717,-380.0319249406357,-383.9699754543235,-385.9016341220586,-383.3057605394599,-383.09952123914985,1.9349558483371867
0.031247806549072266,8.230656891254583e-06,0.0,0.0,8,35,"{'max_depth': 8, 'min_samples_leaf': 35}",-403.8401108900067,-414.2180562823936,-408.5243157272237,-391.727699590892,-408.92688693896616,-405.4474138858964,7.6067366060956925,77,-390.44932936755214,-389.80958757871815,-391.19384894731553,-395.753800268278,-395.4640270201691,-392.53411863640656,2.5501549587108534
0.03125343322753906,3.979805300686899e-06,0.0,0.0,8,50,"{'max_depth': 8, 'min_samples_leaf': 50}",-412.2114338437693,-429.8581487995476,-418.33129230827416,-401.5620968702997,-415.3892555655435,-415.4704454774868,9.157077711611025,78,-401.10121442379034,-408.8496305025522,-401.31901296445346,-407.21713289765995,-403.53375520337494,-404.4041491983662,3.126026574800036
0.03071117401123047,0.002595577742711518,0.0004017353057861328,0.0008034706115722656,8,100,"{'max_depth': 8, 'min_samples_leaf': 100}",-451.3248589627074,-460.3951175444475,-458.35983538793135,-436.71991030867036,-459.75311454515486,-453.3105673497823,8.90376675795928,97,-436.3218530771333,-436.14509252719563,-446.4144281068694,-452.55798535847936,-445.0355303117559,-443.2949778762867,6.29776357299276
0.034357452392578126,0.006210734078861371,0.006266164779663086,0.007674496240783109,9,1,"{'max_depth': 9, 'min_samples_leaf': 1}",-359.67648495936544,-367.9725070736725,-364.27047330538994,-353.79337196302185,-366.6966282912878,-362.48189311854753,5.185953491402232,54,-334.4007804563069,-333.08395261533315,-333.78643713091583,-335.3032756590452,-333.30235357307055,-333.9753598869343,0.8034400025853452
0.03484387397766113,0.007193351963632281,0.00040178298950195314,0.0008035659790039063,9,5,"{'max_depth': 9, 'min_samples_leaf': 5}",-360.29703237240227,-367.5373096255906,-364.43113586277656,-353.06070534977334,-366.15921856067655,-362.2970803542438,5.219983187870267,53,-338.20632767825373,-335.7868236081066,-336.8368702448014,-339.4088488052638,-337.1414439544603,-337.47606285817716,1.2363668125920246
0.03297748565673828,0.007401841597660476,0.003125762939453125,0.00625152587890625,9,10,"{'max_depth': 9, 'min_samples_leaf': 10}",-363.4664084756626,-369.39240808111,-367.7686540009399,-353.834873550992,-366.76169340106355,-364.24480750195363,5.55378484292652,57,-341.3327560353953,-340.1807449901478,-342.1066933609275,-342.8371610178308,-341.2239454009884,-341.53626016105795,0.8937687499294669
0.03749890327453613,0.007654285875004046,0.0,0.0,9,20,"{'max_depth': 9, 'min_samples_leaf': 20}",-367.18502736711287,-378.01315960621304,-369.21584767014514,-355.91028757962346,-364.90551204370087,-367.04596685335906,7.121684311221441,58,-349.5765266446994,-349.07846655769225,-349.27471827474693,-351.54787725974097,-347.6047540500093,-349.4164685573778,1.263738074005313
0.030515193939208984,0.004435431686816369,0.006653642654418946,0.00736761638395994,9,35,"{'max_depth': 9, 'min_samples_leaf': 35}",-379.6459096320981,-388.8665551517875,-383.96228971119575,-365.81383149676236,-381.80188768197314,-380.0180947347634,7.7321854469140305,69,-362.4057876465504,-363.85864241077314,-362.88756785861574,-366.5484883413976,-364.65027050590646,-364.0701513526487,1.4623295634573898
0.03749799728393555,0.007657166787899571,0.0,0.0,9,50,"{'max_depth': 9, 'min_samples_leaf': 50}",-390.75548976645774,-411.92923010097076,-398.0553378529181,-380.4171996959094,-392.8053124131527,-394.79251396588177,10.307368765798664,72,-378.02374269300634,-388.5737575170175,-378.65854690397003,-384.864264519333,-377.99618969866805,-381.623300266399,4.329323586340462
0.03790569305419922,0.008185520186863464,0.0031258583068847655,0.006251716613769531,9,100,"{'max_depth': 9, 'min_samples_leaf': 100}",-440.93657735343953,-451.6003573246285,-450.3815158318039,-429.0658340562612,-451.3794951547243,-444.6727559441715,8.753250738516437,90,-424.96883454000294,-424.70947254102333,-434.3881039022927,-443.16695485215035,-435.66453937678085,-432.57958104245006,6.9963172768850095
0.056245946884155275,0.007695831336770108,0.0031264781951904296,0.006252956390380859,10,1,"{'max_depth': 10, 'min_samples_leaf': 1}",-340.2156581352882,-348.1003455506585,-343.96829611429155,-333.45146045848844,-340.624603840758,-341.27207281989695,4.82891570253857,37,-299.8326218795534,-294.7497293061949,-296.3510340549616,-300.10150295834626,-293.9555016164801,-296.9980779631072,2.5454624036704665
0.06578526496887208,0.006173753975398451,0.0003238677978515625,0.000647735595703125,10,5,"{'max_depth': 10, 'min_samples_leaf': 5}",-340.2467201166619,-346.32499049189033,-345.2247204991274,-327.3325650906852,-338.984929390847,-339.62278511784234,6.754952257701876,34,-308.77589424817285,-303.5527970257426,-305.913435834808,-308.57592579731966,-302.5296965124674,-305.8695498837021,2.541464084877681
0.06920824050903321,0.008145335918705318,0.0,0.0,10,10,"{'max_depth': 10, 'min_samples_leaf': 10}",-346.4475415669896,-348.03990374346245,-349.6575493703248,-334.01878555553606,-340.0988536599069,-343.652526779244,5.8061871002187075,38,-315.5094826180462,-311.6718716226408,-314.56545510716853,-315.72290327237016,-309.8415272275909,-313.4622479695633,2.316629631490082
0.07501263618469238,0.01169084053869119,0.006253433227539062,0.007658860867771488,10,20,"{'max_depth': 10, 'min_samples_leaf': 20}",-352.4067279821467,-357.57893323788966,-351.66630077809936,-338.38453080307613,-347.3092045501857,-349.4691394702795,6.430545345379101,40,-328.6730244105804,-326.0831550481786,-326.56591684329806,-328.8041563884034,-325.3642912624242,-327.09810879057693,1.393588189176906
0.06272563934326172,0.00045098613594044874,0.003145456314086914,0.006290912628173828,10,35,"{'max_depth': 10, 'min_samples_leaf': 35}",-366.95315371877393,-374.18872555524905,-372.56573229431984,-354.18698104283567,-369.52454254063446,-367.4838270303626,7.0997700316893155,59,-347.4444302491219,-349.19612535662736,-347.10295802041594,-350.1196350916124,-349.39925497513974,-348.65248073858345,1.1718506531064092
0.06135683059692383,0.005494318887481134,0.00039825439453125,0.0007965087890625,10,50,"{'max_depth': 10, 'min_samples_leaf': 50}",-382.2805572172669,-401.8560230790823,-387.7267419212464,-371.45039975179066,-383.32502360871547,-385.32774911562035,9.846990606067248,71,-367.59954316546083,-377.9718890154657,-366.69240070689716,-373.51594728984213,-366.73177697862013,-370.5023114312572,4.517410846174839
0.04998183250427246,0.006220579829944627,0.0,0.0,10,100,"{'max_depth': 10, 'min_samples_leaf': 100}",-436.24592246560024,-444.80291831569883,-444.6878077531944,-424.15679939448717,-448.59539234793306,-439.69776805538277,8.758626813743838,89,-420.19202114023363,-418.0002203768645,-429.9886811966072,-438.94932029964576,-431.38246011818904,-427.702540626308,7.691569675533881
0.05893244743347168,0.007564610601146092,0.003723621368408203,0.0060613574253629435,11,1,"{'max_depth': 11, 'min_samples_leaf': 1}",-330.21027902559086,-333.8416926577267,-332.6014072152351,-320.9228960156187,-332.1132532719452,-329.9379056372233,4.6564045535096525,19,-267.14042182477704,-264.8420287268672,-265.43885776350135,-268.4729905200548,-261.79321994569455,-265.537503756179,2.267135050112877
