mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.015625,3.0082340804266935e-06,0.0,0.0,2,100,"{'max_depth': 2, 'min_samples_leaf': 100}",-1041.3771542648915,-1066.4323315552801,-1047.0008220619675,-1029.4600261505318,-1053.1296069028913,-1047.4799881871124,12.274385725046395,127,-1048.331781427351,-1042.8768204630987,-1045.3557027466009,-1051.7255420929478,-1045.9209116380664,-1046.842151673613,2.994947879869028
0.016518592834472656,0.0017743206062357697,0.0,0.0,3,1,"{'max_depth': 3, 'min_samples_leaf': 1}",-777.1518891597317,-792.2375585795946,-785.3975824702298,-767.8217401069561,-778.036538469142,-780.1290617571309,8.235112414415592,120,-780.4412809209605,-776.8289629367505,-776.8382920423245,-781.7164686063654,-779.6297788805746,-779.0909566773951,1.9594964383421707
0.015624427795410156,4.166803793898292e-06,0.0,0.0,3,5,"{'max_depth': 3, 'min_samples_leaf': 5}",-777.1518891597317,-792.2375585795946,-785.3975824702298,-767.8217401069561,-778.036538469142,-780.1290617571309,8.235112414415592,120,-780.4412809209605,-776.8289629367505,-776.8382920423245,-781.7164686063654,-779.6297788805746,-779.0909566773951,1.9594964383421707
0.015642595291137696,3.359905737003823e-05,0.0,0.0,3,10,"{'max_depth': 3, 'min_samples_leaf': 10}",-777.1518891597317,-792.2375585795946,-785.3975824702298,-767.8217401069561,-778.036538469142,-780.1290617571309,8.235112414415592,120,-780.4412809209605,-776.8289629367505,-776.8382920423245,-781.7164686063654,-779.6297788805746,-779.0909566773951,1.9594964383421707
0.012484025955200196,0.0062420892964589,0.003127002716064453,0.006254005432128907,3,20,"{'max_depth': 3, 'min_samples_leaf': 20}",-777.1518891597317,-792.2375585795946,-785.3975824702298,-767.8217401069561,-778.036538469142,-780.1290617571309,8.235112414415592,120,-780.4412809209605,-776.8289629367505,-776.8382920423245,-781.7164686063654,-779.6297788805746,-779.0909566773951,1.9594964383421707
0.015625524520874023,3.663897077998838e-06,0.0,0.0,3,35,"{'max_depth': 3, 'min_samples_leaf': 35}",-777.1518891597317,-792.2375585795946,-785.3975824702298,-767.8217401069561,-778.036538469142,-780.1290617571309,8.235112414415592,120,-780.4412809209605,-776.8289629367505,-776.8382920423245,-781.7164686063654,-779.6297788805746,-779.0909566773951,1.9594964383421707
0.015642404556274414,3.239546166326052e-05,0.0,0.0,3,50,"{'max_depth': 3, 'min_samples_leaf': 50}",-777.1518891597317,-792.2375585795946,-785.3975824702298,-767.8217401069561,-778.036538469142,-780.1290617571309,8.235112414415592,120,-780.4412809209605,-776.8289629367505,-776.8382920423245,-781.7164686063654,-779.6297788805746,-779.0909566773951,1.9594964383421707
0.012502384185791016,0.006251192097442114,0.0031223297119140625,0.006244659423828125,3,100,"{'max_depth': 3, 'min_samples_leaf': 100}",-777.1518891597317,-792.2375585795946,-785.3975824702298,-767.8217401069561,-778.036538469142,-780.1290617571309,8.235112414415592,120,-780.4412809209605,-776.8289629367505,-776.8382920423245,-781.7164686063654,-779.6297788805746,-779.0909566773951,1.9594964383421707
0.018752527236938477,0.006241230154508365,0.0,0.0,4,1,"{'max_depth': 4, 'min_samples_leaf': 1}",-676.3007178003377,-695.5031364123784,-693.2098998659252,-673.9358685647396,-677.0420554048413,-683.1983356096446,9.196844619910285,113,-682.6678117758313,-674.7684893477619,-676.237001930443,-683.0398760295716,-681.4655337089617,-679.6357425585139,3.4459046927073196
0.01874842643737793,0.006251268760392699,0.0,0.0,4,5,"{'max_depth': 4, 'min_samples_leaf': 5}",-676.3007178003377,-695.5031364123784,-693.2098998659252,-673.9358685647396,-677.0420554048413,-683.1983356096446,9.196844619910285,113,-682.6678117758313,-674.7684893477619,-676.237001930443,-683.0398760295716,-681.4655337089617,-679.6357425585139,3.4459046927073196
0.015625143051147462,1.116817368243973e-05,0.003123569488525391,0.006247138977050782,4,10,"{'max_depth': 4, 'min_samples_leaf': 10}",-676.3007178003377,-695.5031364123784,-693.2098998659252,-673.9358685647396,-677.0420554048413,-683.1983356096446,9.196844619910285,113,-682.6678117758313,-674.7684893477619,-676.237001930443,-683.0398760295716,-681.4655337089617,-679.6357425585139,3.4459046927073196
0.01983795166015625,0.006073072381124766,0.0031234264373779298,0.0062468528747558595,4,20,"{'max_depth': 4, 'min_samples_leaf': 20}",-676.3007178003377,-695.5031364123784,-693.2098998659252,-673.9358685647396,-677.0420554048413,-683.1983356096446,9.196844619910285,113,-682.6678117758313,-674.7684893477619,-676.237001930443,-683.0398760295716,-681.4655337089617,-679.6357425585139,3.4459046927073196
0.019665956497192383,0.0060522268539550065,0.0,0.0,4,35,"{'max_depth': 4, 'min_samples_leaf': 35}",-676.3007178003377,-695.5031364123784,-693.2098998659252,-673.9358685647396,-677.0420554048413,-683.1983356096446,9.196844619910285,113,-682.6678117758313,-674.7684893477619,-676.237001930443,-683.0398760295716,-681.4655337089617,-679.6357425585139,3.4459046927073196
0.021893835067749022,0.007635949663475209,0.0,0.0,4,50,"{'max_depth': 4, 'min_samples_leaf': 50}",-676.3007178003377,-695.5031364123784,-693.2098998659252,-673.9358685647396,-677.0420554048413,-683.1983356096446,9.196844619910285,113,-682.6678117758313,-674.7684893477619,-676.237001930443,-683.0398760295716,-681.4655337089617,-679.6357425585139,3.4459046927073196
0.01875143051147461,0.00625143357395107,0.0,0.0,4,100,"{'max_depth': 4, 'min_samples_leaf': 100}",-682.3465150176709,-707.3641727229954,-696.3845361821611,-680.1326941915597,-687.8759728228247,-690.8207781874423,9.99359254914699,119,-690.9213769174403,-681.2191411237362,-684.9106804889519,-690.8764154611838,-687.7253686464384,-687.1305965275502,3.704814746544211
0.021876955032348634,0.007645857843913941,0.0031239986419677734,0.006247997283935547,5,1,"{'max_depth': 5, 'min_samples_leaf': 1}",-588.419193530946,-594.820688062061,-598.2975801015768,-572.4622524569241,-588.5587401858496,-588.5116908674715,8.867494757744078,108,-587.8520863395552,-583.0446086806751,-582.9005682794366,-589.2284429659782,-585.9738010112039,-585.7999014553698,2.529599647521908
0.021860074996948243,0.007665265808405577,0.003122901916503906,0.006245803833007812,5,5,"{'max_depth': 5, 'min_samples_leaf': 5}",-588.419193530946,-594.820688062061,-598.2975801015768,-572.4622524569241,-588.5587401858496,-588.5116908674715,8.867494757744078,108,-587.8520863395552,-583.0446086806751,-582.9005682794366,-589.2284429659782,-585.9738010112039,-585.7999014553698,2.529599647521908
0.01875414848327637,0.006246376070358461,0.006246232986450195,0.007650041824959935,5,10,"{'max_depth': 5, 'min_samples_leaf': 10}",-588.5957659002755,-594.820688062061,-597.3210788855275,-572.4622524569241,-588.2048844730355,-588.2809339555648,8.658269932969333,107,-587.6110515101077,-583.0446086806751,-582.9396328839899,-589.2284429659782,-585.9267580857357,-585.7500988252973,2.4824031534103095
0.02281804084777832,0.008931501514148748,0.0031248092651367187,0.006249618530273437,5,20,"{'max_depth': 5, 'min_samples_leaf': 20}",-588.6065590055302,-595.2942342192266,-597.4165317567915,-572.4622524569241,-587.5056847950053,-588.2570524466956,8.758771642545288,106,-587.5267405142845,-582.9782451047529,-582.8148439826775,-589.2284429659782,-585.8146163101587,-585.6725777755703,2.5111090231757696
0.024983596801757813,0.007634621805936323,0.0031229496002197266,0.006245899200439453,5,35,"{'max_depth': 5, 'min_samples_leaf': 35}",-588.4921078323991,-594.893410034602,-598.8268816922226,-572.0933322657306,-588.521300763947,-588.5654065177803,9.12883398298426,110,-588.3402627244851,-583.8100004765583,-583.2368014763616,-590.0361797594239,-586.4044369225069,-586.3655362718671,2.5959362880372847
0.025001335144042968,0.007652144546404778,0.0031244754791259766,0.006248950958251953,5,50,"{'max_depth': 5, 'min_samples_leaf': 50}",-590.0396047673804,-596.0381052661063,-600.3091849578439,-572.015650079534,-589.3316651259914,-589.5468420393712,9.64983244534732,111,-589.2926319487153,-584.853226461485,-584.0647599285563,-591.0885243074865,-587.536538674047,-587.367136264058,2.638575059939405
0.024999570846557618,0.007651774620971245,0.0,0.0,5,100,"{'max_depth': 5, 'min_samples_leaf': 100}",-591.1874219580749,-608.4942960634588,-606.2518224395029,-575.7822673788893,-598.437461053645,-596.0306537787142,11.824224586145947,112,-595.4202746010684,-591.5386249721552,-591.0481335297014,-598.5339339908032,-593.1676276066577,-593.9417189400772,2.7575888182628625
0.015630722045898438,2.6160939644518285e-06,0.0062468528747558595,0.007650801026638831,6,1,"{'max_depth': 6, 'min_samples_leaf': 1}",-511.94506727211615,-520.925348044671,-521.3129069278812,-495.0537943227206,-511.3066022789153,-512.1087437692609,9.5288052975174,100,-502.9487584203844,-501.9782566669845,-502.13256227712725,-506.5469777025633,-505.98796967353655,-503.91890494811923,1.953771502257689
0.031249570846557616,1.9625774028069188e-06,0.0,0.0,6,5,"{'max_depth': 6, 'min_samples_leaf': 5}",-512.1691705096014,-520.925348044671,-521.1611340425975,-495.0537943227206,-510.8112758980733,-512.0241445635327,9.510003894570039,99,-503.2998681251918,-501.9782566669845,-502.435611540399,-506.5469777025633,-506.28480454212286,-504.1091037154523,1.932503614934793
0.018758296966552734,0.006245018119157654,0.006245470046997071,0.007649107439586534,6,10,"{'max_depth': 6, 'min_samples_leaf': 10}",-512.7655362314083,-521.7105561117625,-520.9280787125548,-495.0537943227206,-510.85487421716823,-512.262567919123,9.620104215373766,101,-503.3421678764668,-502.5393284173607,-502.6563615091937,-506.7939128522677,-506.3550284027318,-504.3373598116042,1.8522806785350119
0.03124680519104004,2.0598040644126106e-06,0.0,0.0,6,20,"{'max_depth': 6, 'min_samples_leaf': 20}",-512.7841596469578,-522.4510771538577,-520.7492053263843,-495.0537943227206,-510.4188683902208,-512.2914209680282,9.753335296113855,102,-503.26866662603305,-502.74762994364795,-502.71427950335527,-507.09733385916184,-506.5079749573096,-504.46717697790154,1.926058162964654
0.018773508071899415,0.006238919070840027,0.003123617172241211,0.006247234344482422,6,35,"{'max_depth': 6, 'min_samples_leaf': 35}",-513.3024160106464,-522.4957190443128,-523.4666413798404,-495.2350587095638,-512.6904230996372,-513.4380516488002,10.144360483155234,104,-504.9345682808665,-504.2680666289248,-503.16496230948866,-508.4761232802892,-507.73063370609816,-505.7148708411334,2.0441116894285867
0.031247520446777345,1.2912165629959381e-05,0.0,0.0,6,50,"{'max_depth': 6, 'min_samples_leaf': 50}",-513.8978319974061,-520.3612277967952,-523.0888073975418,-495.2453354017355,-513.8468366608754,-513.2880078508708,9.71913901940728,103,-505.94828946090445,-503.14720716345863,-504.5664080009966,-510.0597413019826,-509.08395293121737,-506.56111977171196,2.631131889420953
0.0218780517578125,0.00765401326363153,0.0031258106231689454,0.006251621246337892,6,100,"{'max_depth': 6, 'min_samples_leaf': 100}",-517.8703017006595,-532.7025961334948,-525.3643833156887,-496.1173761501496,-521.0876423033257,-518.6284599206637,12.303050422735224,105,-512.0789805207542,-509.6907921744224,-511.5064870433322,-516.5454770189308,-513.2998130067105,-512.62430995283,2.279662007350869
0.031269168853759764,3.3771922299616324e-05,0.0,0.0,7,1,"{'max_depth': 7, 'min_samples_leaf': 1}",-447.10251659507355,-454.25785705081387,-452.0315537936798,-432.02185923684897,-446.4907284635835,-446.3809030279999,7.754884720173213,94,-434.85601161331573,-431.0756939684842,-429.72935362449266,-437.4889105274953,-434.87202958149794,-433.6043998630572,2.816848488323582
0.031246662139892578,5.451877564194341e-05,0.0,0.0,7,5,"{'max_depth': 7, 'min_samples_leaf': 5}",-447.72376867823925,-453.5364592889947,-452.1573135282022,-431.3312200093492,-445.8627655356544,-446.122305408088,7.909478536584061,92,-435.3507030385797,-431.23886357404183,-430.3241699358975,-437.9109126811,-435.31955278172876,-434.02884040226957,2.828154819675999
0.028128385543823242,0.00624895165140322,0.003122901916503906,0.006245803833007812,7,10,"{'max_depth': 7, 'min_samples_leaf': 10}",-448.27611729328174,-453.7942606573224,-451.42322123367785,-430.7585981473241,-445.45100948401614,-445.9406413631244,8.098476911852106,91,-435.8817890349985,-432.1521675649989,-431.0434947241393,-438.16346244722274,-435.28020047872565,-434.50422285001696,2.5845180413006204
0.03125085830688477,8.869171142578124e-06,0.0,0.0,7,20,"{'max_depth': 7, 'min_samples_leaf': 20}",-448.77916510603694,-455.4818996878055,-451.136066236172,-430.5499137591979,-445.62314900419545,-446.31403875868153,8.513089175734672,93,-436.504172138108,-433.6331947492347,-431.46756826448245,-439.31446682383506,-436.1621906323279,-435.41631852159765,2.67235738116703
0.028106260299682616,0.00624085939344126,0.0,0.0,7,35,"{'max_depth': 7, 'min_samples_leaf': 35}",-449.0813189893355,-458.0076243962263,-455.2662324025298,-431.17263804809386,-449.33221326912366,-448.5720054210618,9.35327623441628,95,-439.77093134382045,-436.9512292692154,-434.1489576473216,-442.5444503151719,-439.13791572581226,-438.5106968602683,2.818136601482485
0.028127765655517577,0.0062489997362651295,0.003122711181640625,0.006245422363281251,7,50,"{'max_depth': 7, 'min_samples_leaf': 50}",-451.29544859171943,-464.37034176487515,-456.8001829929393,-432.4137677802398,-453.23997980581214,-451.6239441871172,10.592586628823076,96,-442.0368530331618,-444.45430289822565,-436.8872952635491,-447.6695044706749,-442.26725236663,-442.6630416064483,3.526508031905891
0.02812347412109375,0.006251741581950251,0.0031259536743164064,0.006251907348632813,7,100,"{'max_depth': 7, 'min_samples_leaf': 100}",-473.5640859268473,-484.13705602193767,-480.2085765064807,-457.36047184106303,-483.23433565116164,-475.70090518949803,9.891186056888863,98,-460.20070448952237,-460.1074168893237,-468.7498648375517,-478.42732265147595,-470.0389386250506,-467.5048494985849,6.860679765048563
0.034373903274536134,0.006250786798361914,0.003124523162841797,0.006249046325683594,8,1,"{'max_depth': 8, 'min_samples_leaf': 1}",-392.4509851415936,-403.26906105291016,-397.5634674161557,-384.78099189388695,-396.8967777489301,-394.9922566506953,6.155839590879094,74,-377.54479529846174,-373.36893884647156,-378.05695294619704,-379.6435856831262,-377.58752604897643,-377.24035976464666,2.0805491865521852
0.03124856948852539,4.516128727932577e-06,0.003125619888305664,0.006251239776611328,8,5,"{'max_depth': 8, 'min_samples_leaf': 5}",-393.76303446615026,-402.1142974843489,-397.65645476044824,-384.3143086131855,-396.31374552640636,-394.8323681701078,5.915564045676164,73,-378.9804736601678,-374.41633964240333,-379.2632084330525,-380.8009292604339,-378.5177173172418,-378.39573366265984,2.132128325685096
0.03437561988830566,0.006253504884688367,0.0,0.0,8,10,"{'max_depth': 8, 'min_samples_leaf': 10}",-394.5073551079679,-403.50459388863453,-396.2180115987245,-385.4531071091455,-395.5768129589187,-395.05197613267825,5.753550867456662,75,-379.45681399966105,-376.48770191050056,-380.5158478866575,-382.0691844501059,-379.58110870438236,-379.6221313902615,1.8243058251077555
0.0312469482421875,5.8427633557287655e-06,0.0,0.0,8,20,"{'max_depth': 8, 'min_samples_leaf': 20}",-396.27819459732,-406.83486171617153,-398.0813567489982,-386.1698438802274,-396.56977600156057,-396.7868065888555,6.5675712032510525,76,-382.2883111392717,-380.0319249406357,-383.9699754543235,-385.9016341220586,-383.3057605394599,-383.09952123914985,1.9349558483371867
0.03125,2.3505702102406003e-06,0.0031242847442626955,0.006248569488525391,8,35,"{'max_depth': 8, 'min_samples_leaf': 35}",-403.8401108900067,-414.2180562823936,-408.5243157272237,-391.727699590892,-408.92688693896616,-405.4474138858964,7.6067366060956925,77,-390.44932936755214,-389.80958757871815,-391.19384894731553,-395.753800268278,-395.4640270201691,-392.53411863640656,2.5501549587108534
0.03437519073486328,0.006250381951729317,0.0031242847442626955,0.006248569488525391,8,50,"{'max_depth': 8, 'min_samples_leaf': 50}",-412.2114338437693,-429.8581487995476,-418.33129230827416,-401.5620968702997,-415.3892555655435,-415.4704454774868,9.157077711611025,78,-401.10121442379034,-408.8496305025522,-401.31901296445346,-407.21713289765995,-403.53375520337494,-404.4041491983662,3.126026574800036
0.031249046325683594,1.745510598919213e-06,0.0,0.0,8,100,"{'max_depth': 8, 'min_samples_leaf': 100}",-451.3248589627074,-460.3951175444475,-458.35983538793135,-436.71991030867036,-459.75311454515486,-453.3105673497823,8.90376675795928,97,-436.3218530771333,-436.14509252719563,-446.4144281068694,-452.55798535847936,-445.0355303117559,-443.2949778762867,6.29776357299276
0.03437438011169434,0.006248999319649866,0.0031249523162841797,0.006249904632568359,9,1,"{'max_depth': 9, 'min_samples_leaf': 1}",-359.13352933429303,-368.0754190576064,-364.2802357619368,-353.39672071928766,-366.498693697453,-362.2769197141154,5.370252929946781,54,-334.4007804563069,-333.08395261533315,-333.78643713091583,-335.3032756590452,-333.30235357307055,-333.9753598869343,0.8034400025853452
0.03749904632568359,0.007655337387842004,0.0,0.0,9,5,"{'max_depth': 9, 'min_samples_leaf': 5}",-360.29703237240227,-367.5373096255906,-364.43113586277656,-353.06070534977334,-366.0630810558484,-362.2778528532782,5.205879823491375,55,-338.20632767825373,-335.7868236081066,-336.8368702448014,-339.4088488052638,-337.1414439544603,-337.47606285817716,1.2363668125920246
0.03437333106994629,0.006250954159912461,0.0,0.0,9,10,"{'max_depth': 9, 'min_samples_leaf': 10}",-363.4664084756626,-369.39240808111,-367.7686540009399,-353.8335009857434,-366.76169340106355,-364.24453298890387,5.554299389516415,57,-341.3327560353953,-340.1807449901478,-342.1066933609275,-342.8371610178308,-341.2239454009884,-341.53626016105795,0.8937687499294669
0.034373235702514646,0.006250763632403461,0.0031246662139892576,0.006249332427978514,9,20,"{'max_depth': 9, 'min_samples_leaf': 20}",-367.18502736711287,-378.01315960621304,-369.21584767014514,-355.91028757962346,-364.90551204370087,-367.04596685335906,7.121684311221441,58,-349.5765266446994,-349.07846655769225,-349.27471827474693,-351.54787725974097,-347.6047540500093,-349.4164685573778,1.263738074005313
0.03531384468078613,0.0060979218927365835,0.0031243324279785155,0.006248664855957032,9,35,"{'max_depth': 9, 'min_samples_leaf': 35}",-379.6459096320981,-388.8665551517875,-383.96228971119575,-365.81383149676236,-381.80188768197314,-380.0180947347634,7.7321854469140305,69,-362.4057876465504,-363.85864241077314,-362.88756785861574,-366.5484883413976,-364.65027050590646,-364.0701513526487,1.4623295634573898
0.03748087882995606,0.007679762997825389,0.0,0.0,9,50,"{'max_depth': 9, 'min_samples_leaf': 50}",-390.75548976645774,-411.92923010097076,-398.0553378529181,-380.4171996959094,-392.8053124131527,-394.79251396588177,10.307368765798664,72,-378.02374269300634,-388.5737575170175,-378.65854690397003,-384.864264519333,-377.99618969866805,-381.623300266399,4.329323586340462
0.03126645088195801,3.256975814176173e-05,0.0,0.0,9,100,"{'max_depth': 9, 'min_samples_leaf': 100}",-440.93657735343953,-451.6003573246285,-450.3815158318039,-429.0658340562612,-451.3794951547243,-444.6727559441715,8.753250738516437,90,-424.96883454000294,-424.70947254102333,-434.3881039022927,-443.16695485215035,-435.66453937678085,-432.57958104245006,6.9963172768850095
0.04687514305114746,7.657060529327937e-06,0.0,0.0,10,1,"{'max_depth': 10, 'min_samples_leaf': 1}",-339.7924718362293,-347.8368125829353,-344.12524088061053,-332.16828645308095,-339.7051718630663,-340.7255967231845,5.239590049034642,36,-299.8326218795534,-294.7497293061949,-296.3510340549616,-300.10150295834626,-293.9555016164801,-296.9980779631072,2.5454624036704665
0.03125152587890625,8.404517000589295e-06,0.0031249523162841797,0.006249904632568359,10,5,"{'max_depth': 10, 'min_samples_leaf': 5}",-340.3034284934433,-346.3316580413108,-345.2247204991274,-327.33416526725637,-338.9881275368493,-339.6364199675974,6.75671473211322,34,-308.77589424817285,-303.5527970257426,-305.913435834808,-308.57592579731966,-302.5296965124674,-305.8695498837021,2.541464084877681
0.04062294960021973,0.007657751354416762,0.0031258106231689454,0.006251621246337891,10,10,"{'max_depth': 10, 'min_samples_leaf': 10}",-346.4475415669896,-348.03990374346245,-349.6575493703248,-334.01878555553606,-340.0988536599069,-343.652526779244,5.8061871002187075,38,-315.5094826180462,-311.6718716226408,-314.56545510716853,-315.72290327237016,-309.8415272275909,-313.4622479695633,2.316629631490082
0.040624141693115234,0.007656778217156805,0.0,0.0,10,20,"{'max_depth': 10, 'min_samples_leaf': 20}",-352.4067279821467,-357.57893323788966,-351.66630077809936,-338.38453080307613,-347.3092045501857,-349.4691394702795,6.430545345379101,40,-328.6730244105804,-326.0831550481786,-326.56591684329806,-328.8041563884034,-325.3642912624242,-327.09810879057693,1.393588189176906
0.034377241134643556,0.006248052576130899,0.00312652587890625,0.0062530517578125,10,35,"{'max_depth': 10, 'min_samples_leaf': 35}",-366.95315371877393,-374.18872555524905,-372.56573229431984,-354.18698104283567,-369.52454254063446,-367.4838270303626,7.0997700316893155,59,-347.4444302491219,-349.19612535662736,-347.10295802041594,-350.1196350916124,-349.39925497513974,-348.65248073858345,1.1718506531064092
0.037498188018798825,0.007656525743398202,0.0,0.0,10,50,"{'max_depth': 10, 'min_samples_leaf': 50}",-382.2805572172669,-401.8560230790823,-387.7267419212464,-371.45039975179066,-383.32502360871547,-385.32774911562035,9.846990606067248,71,-367.59954316546083,-377.9718890154657,-366.69240070689716,-373.51594728984213,-366.73177697862013,-370.5023114312572,4.517410846174839
0.03437914848327637,0.006252103533175539,0.0,0.0,10,100,"{'max_depth': 10, 'min_samples_leaf': 100}",-436.24592246560024,-444.80291831569883,-444.6878077531944,-424.15679939448717,-448.59539234793306,-439.69776805538277,8.758626813743838,89,-420.19202114023363,-418.0002203768645,-429.9886811966072,-438.94932029964576,-431.38246011818904,-427.702540626308,7.691569675533881
0.04060840606689453,0.007644077517461521,0.006249570846557617,0.007654129905473784,11,1,"{'max_depth': 11, 'min_samples_leaf': 1}",-331.42837373871504,-334.29383407919534,-331.440085506173,-321.6186556962625,-331.58157043851816,-330.0725038917728,4.365160299928874,19,-267.14042182477704,-264.8420287268672,-265.43885776350135,-268.4729905200548,-261.79321994569455,-265.537503756179,2.267135050112877
0.04375205039978027,0.00625902177366586,0.0031262874603271485,0.006252574920654298,11,5,"{'max_depth': 11, 'min_samples_leaf': 5}",-328.36380741633934,-334.8139252184936,-334.11068489024115,-315.2978824901304,-332.31405660342614,-328.9800713237261,7.197979954978713,16,-285.4818464220136,-282.31027523700055,-284.40549198554487,-286.1289813175075,-279.9174736296031,-283.6488137183339,2.271492299639121
