mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_neighbors,param_p,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.04157376289367676,0.005752907876752201,0.47279820442199705,0.05513284883869061,37,1,"{'n_neighbors': 37, 'p': 1}",-404.87327928596005,-396.5903389485147,-388.3021341697648,-408.28842524393133,-414.46549886928085,-402.5039353034904,9.152211700001738,36,-391.0097163347997,-391.45363550424736,-392.37403922276,-389.78819141722363,-387.8967913965133,-390.5044747751088,1.5469014706234856
0.04379172325134277,0.0074165651516419585,0.562176513671875,0.02901011121428047,37,2,"{'n_neighbors': 37, 'p': 2}",-448.1628502807591,-448.96181609863476,-436.4428076574906,-460.1782594607956,-462.9839227436558,-451.34593124826716,9.5012838075172,86,-438.441737900303,-437.57059896381367,-440.6846554563462,-438.44274168495525,-435.895147093701,-438.2069762198238,1.5491367093075479
0.04278578758239746,0.006454372076977713,0.5185313701629639,0.0430079033059001,38,1,"{'n_neighbors': 38, 'p': 1}",-406.2963331576996,-397.57217245932776,-389.0907245867728,-410.01220654528424,-415.24595554514764,-403.6434784588464,9.282878991253726,37,-392.1705712650184,-392.7273009646847,-393.7925180024589,-390.82995888869374,-389.1054274079712,-391.7251553057654,1.6211743090579112
0.04272236824035645,0.005801178809313251,0.5599659442901611,0.03665516145046518,38,2,"{'n_neighbors': 38, 'p': 2}",-449.7818628885897,-450.39591098621605,-438.213609663759,-461.75432091537704,-464.35421748661605,-452.89998438811153,9.394481348588721,87,-440.06594640568795,-439.7523125109771,-442.21269571778913,-440.3263803511374,-437.77832256763526,-440.02713151064535,1.4142428725577412
0.040624237060546874,0.007614893421966342,0.4691053867340088,0.01776731053985739,39,1,"{'n_neighbors': 39, 'p': 1}",-406.80974428694117,-398.37700008556516,-389.9632291656763,-410.9408206015547,-416.7307137718707,-404.5643015823216,9.436075549043302,38,-393.3270141879708,-394.00531137794763,-395.02456433073786,-392.24756139300075,-390.2277649430041,-392.9664432465322,1.6408699378734892
0.042687177658081055,0.01006682410779316,0.5563076972961426,0.027639610058760474,39,2,"{'n_neighbors': 39, 'p': 2}",-450.70960453051663,-451.32557225660673,-439.8046864353872,-463.1992685763542,-465.9410709588685,-454.1960405515467,9.449970918402714,88,-441.33875721361824,-441.6179222561314,-443.7205299335444,-441.2095054967691,-439.42754215668566,-441.4628514113498,1.3669840204586878
0.0375157356262207,0.007676989588314402,0.4574423789978027,0.006266911380981369,40,1,"{'n_neighbors': 40, 'p': 1}",-407.58305833642316,-399.3103757261154,-390.2543906810036,-411.97423989618096,-417.689126807564,-405.3622382894574,9.648573856399622,39,-394.4289820479545,-395.149337226548,-396.2629364417254,-393.513243109628,-391.68233531083916,-394.207366827339,1.5504437992645559
0.04798626899719238,0.010024435561620818,0.7334044456481934,0.12399349716461468,40,2,"{'n_neighbors': 40, 'p': 2}",-451.45434742306264,-451.6545482635027,-441.21174762081324,-464.53905883079966,-467.61879866518353,-455.29570016067237,9.62985081290994,89,-442.7198268137437,-443.42424298603385,-444.9922583735014,-442.4150661228525,-440.64964852923,-442.8402085650722,1.4118219233094953
0.04289407730102539,0.007993627179324133,0.504418420791626,0.030155973867557924,41,1,"{'n_neighbors': 41, 'p': 1}",-408.49951014526835,-400.1104177782601,-391.2152376473708,-412.5973725699438,-419.1280344616572,-406.31011452049995,9.745908742755962,40,-395.62691382475555,-396.3687573666616,-397.87521289840265,-394.7757490255659,-393.30381393357874,-395.5900894097929,1.53099150861843
0.04818367958068848,0.002605601254315751,0.6840984344482421,0.1019971904026727,41,2,"{'n_neighbors': 41, 'p': 2}",-452.5007430719468,-453.12315701577484,-442.625099855003,-465.5705044147216,-468.5512177035007,-456.47414441218933,9.459519379628945,90,-444.28952976960244,-445.0320040936783,-446.40744609337077,-443.9200926352979,-442.2204180495642,-444.3738981283027,1.3725126362150584
0.04478368759155273,0.010649393574519515,0.534111213684082,0.020683191640811248,42,1,"{'n_neighbors': 42, 'p': 1}",-409.32681521502434,-401.07845577979054,-392.29693780861743,-413.87699442649387,-420.94573923995506,-407.50498849397627,9.971563781032907,43,-396.98623985498295,-397.67967126907615,-398.92006256216496,-396.0826373807464,-394.3185174885675,-396.79742571110756,1.54761129098664
0.043334150314331056,0.007044396073016802,0.6362441062927247,0.026983291422359137,42,2,"{'n_neighbors': 42, 'p': 2}",-453.9498972991743,-453.8041386372866,-443.9252991271901,-466.8001659692427,-469.89282330161086,-457.67446486690096,9.491660451960643,92,-445.4463101270665,-446.5248291752741,-447.4285493581934,-445.3919610855094,-443.87820314753014,-445.7339705787147,1.195043626579517
0.038297414779663086,0.0086973170339621,0.5026964664459228,0.03322139472497784,43,1,"{'n_neighbors': 43, 'p': 1}",-410.762406118771,-401.583358483299,-393.2648190783328,-414.72901558723015,-421.3067835924498,-408.3292765720165,9.876616401969075,45,-398.09803959610593,-399.01117017760185,-400.305985260683,-397.1530382595649,-395.38061455018925,-397.989769568829,1.6689904690437587
0.0487274169921875,0.016654774956836288,0.687657356262207,0.10318004677494906,43,2,"{'n_neighbors': 43, 'p': 2}",-455.3708829506227,-454.4828419748615,-444.9823202927169,-468.5389479553796,-470.93386277603884,-458.8617711899239,9.626875135694052,93,-446.93113436405076,-447.9013510561548,-449.1223193729467,-446.6803367508544,-445.25842954991623,-447.17871421878465,1.2881749949840988
0.05633735656738281,0.01383584405065291,0.5960447788238525,0.09971407994021739,44,1,"{'n_neighbors': 44, 'p': 1}",-411.3210581903574,-402.2191492230425,-394.17096437118687,-415.19267199244956,-422.5183649621914,-409.0844417478455,9.92297608256895,48,-399.2398701980877,-400.16821018864954,-401.4478650520781,-398.44432927719913,-396.61854993202326,-399.1837649296076,1.626377736053755
0.04716310501098633,0.0005456408368267721,0.6531113147735595,0.026921080815351533,44,2,"{'n_neighbors': 44, 'p': 2}",-456.2916821159313,-455.4280794597813,-446.3562825136796,-469.7718508780801,-472.0999820226739,-459.9895753980292,9.619804540350462,94,-448.2246175604769,-449.33198011820093,-450.69257859462255,-448.12320858754396,-446.4172502275255,-448.55792701767393,1.416931048783702
0.05168437957763672,0.015314389900454299,0.6697896957397461,0.1530533943348168,45,1,"{'n_neighbors': 45, 'p': 1}",-412.1176698389156,-403.2024251912276,-395.2535135060905,-415.96842582293084,-424.00650379708594,-410.10970763125005,9.998944837755673,49,-400.55657383375217,-401.5978110108626,-402.688562737747,-399.56390227825153,-397.68131806259356,-400.4176335846414,1.7196233394740907
0.04375767707824707,0.006221899430926623,0.6032076835632324,0.021204606983548875,45,2,"{'n_neighbors': 45, 'p': 2}",-457.1900300745684,-456.77449292080365,-447.2003927546382,-471.0983452121012,-473.9074582183222,-461.2341438360867,9.910649605710885,95,-449.53199851687066,-450.84258435298483,-452.3030280558645,-449.55390351419265,-447.6871029538994,-449.9837234787624,1.5349320637082098
0.04568123817443848,0.002383957627823093,0.5246480941772461,0.022088590482831637,46,1,"{'n_neighbors': 46, 'p': 1}",-413.3314229981783,-404.1093566120166,-395.914591091551,-417.25109219583754,-424.6985727566324,-411.06100713084317,10.07168805405976,51,-401.60546944269794,-402.6854254324451,-403.73699977968,-400.6048333360202,-398.7265903338654,-401.4718636649417,1.726828974697615
0.037493133544921876,0.007651114672684572,0.5937581062316895,0.009887246010435906,46,2,"{'n_neighbors': 46, 'p': 2}",-457.6595761259155,-457.74634188282204,-448.412420134019,-472.1146416039292,-475.0116984518493,-462.18893563970704,9.929622363383269,96,-450.9914592434965,-452.27695963846037,-453.57574707270015,-450.7887568312618,-449.0962233936795,-451.3458292359196,1.5057338135493743
0.04689035415649414,3.6160671663555496e-05,0.5313094139099122,0.03566113232257867,47,1,"{'n_neighbors': 47, 'p': 1}",-413.62646439306087,-405.22518585136623,-397.10815800061533,-418.1078976640712,-425.75033988382154,-411.963609158587,9.966765680337287,53,-402.8444074976925,-403.44991216928713,-404.8843691572196,-401.837996381585,-399.6525743076757,-402.533851902692,1.746225531782792
0.04060583114624024,0.0076768006256800496,0.6031577587127686,0.0212191223719111,47,2,"{'n_neighbors': 47, 'p': 2}",-458.78307917649505,-459.0273142998393,-449.1632914954099,-473.43792551219246,-476.17609269032835,-463.31754063485306,10.070498522449173,97,-452.3162918083397,-453.59313013934576,-455.03542417763896,-452.0999790941866,-450.41467535507013,-452.6919001149163,1.548000341802333
0.04376668930053711,0.006254442930443203,0.5343750953674317,0.03186329869196779,48,1,"{'n_neighbors': 48, 'p': 1}",-413.9693435092489,-405.814686070943,-397.83122965846826,-418.4732470234417,-426.98317317595684,-412.61433588761173,10.073746450875632,56,-404.0056853293783,-404.46632382173607,-405.9293234767025,-403.1261529013718,-400.86973051332757,-403.67944320850324,1.6726142314080708
0.037483596801757814,0.007633956508777199,0.6168943881988526,0.028834003913079023,48,2,"{'n_neighbors': 48, 'p': 2}",-459.66417161043137,-460.04369824496354,-450.4695700984633,-474.6682527911671,-477.4099333621719,-464.45112522143944,10.100936840591908,98,-453.54675913051534,-454.99857995509416,-456.27121827750994,-453.34553439006305,-451.7405399003007,-453.98052633069665,1.5422458127240923
0.04061479568481445,0.007643018899256549,0.546939754486084,0.03953257934491022,49,1,"{'n_neighbors': 49, 'p': 1}",-414.52745681142306,-406.6131327577379,-398.5791267192825,-418.9954320623318,-427.88023225604667,-413.31907612136445,10.07912946053734,57,-404.9288438400945,-405.57680554609686,-406.8526512199244,-403.9152087605528,-402.1207470381553,-404.67885128096475,1.5950718813000877
0.04371843338012695,0.006248150531179423,0.615659523010254,0.007623508754092953,49,2,"{'n_neighbors': 49, 'p': 2}",-460.2953521045051,-461.07218148661025,-451.71729233035444,-475.70812114241323,-478.1705724929942,-465.3927039113755,10.013476414470029,99,-454.77803631649175,-456.3112717834631,-457.7538730360516,-455.0651605840705,-453.0378456536489,-455.3892374747452,1.577928058403545
0.040016555786132814,0.007287956791905672,0.5497674942016602,0.05659961399287804,50,1,"{'n_neighbors': 50, 'p': 1}",-414.62951180323813,-407.56663453219625,-399.4902113459399,-420.1148485972068,-429.06737609689776,-414.1737164750957,10.164494595224761,59,-406.08848967989127,-406.754648992708,-407.83501297738223,-405.0447175874428,-402.8720355951056,-405.71898096650597,1.687984921313072
0.04061875343322754,0.007655007984133401,0.6437577247619629,0.026909935448242116,50,2,"{'n_neighbors': 50, 'p': 2}",-461.28407613397604,-461.85073785687797,-452.6537238907428,-476.7641799530342,-479.1271264367816,-466.3359688542825,10.051905723994075,100,-456.0841144481523,-457.541614139167,-459.09249289333826,-456.13794030404154,-453.76979792361885,-456.5251919416636,1.7641347817469721
